,portfolio_value_total,portfolio_value,leverage,leverage_total,cash_weight_percentage,cash_weight_percentage_total,unrealized_pnl_percentage,unrealized_pnl_percentage_total,timestamp
82,8987.710378608,8987.710378608,0.9999999920939819,0.9999999920939819,7.906018062442399e-07,7.906018062442399e-07,-11.263042296082322,-11.263042296082322,1421679600.0
83,9086.322233713001,9086.322233713001,0.9999999921797843,0.9999999921797843,7.820215697229571e-07,7.820215697229571e-07,-10.055528989462635,-10.055528989462635,1421766000.0
84,9381.284440448,9381.284440448,0.9999999924256641,0.9999999924256641,7.574335936233467e-07,7.574335936233467e-07,-6.59521159900417,-6.59521159900417,1421852400.0
85,9606.750099516,9606.750099516,0.9999999926034298,0.9999999926034298,7.396570245177259e-07,7.396570245177259e-07,-4.093474863094569,-4.093474863094569,1421938800.0
86,9662.828558607,9662.828558607,0.9999999926463561,0.9999999926463561,7.353643916019337e-07,7.353643916019337e-07,-3.489365865781298,-3.489365865781298,1422198000.0
87,9683.235991351,9683.235991351,0.9999999926618539,0.9999999926618539,7.338146090773989e-07,7.338146090773989e-07,-3.27126188943377,-3.27126188943377,1422284400.0
88,9508.060757875,9508.060757875,0.9999999925266567,0.9999999925266567,7.473343277553113e-07,7.473343277553113e-07,-5.1739177383522055,-5.1739177383522055,1422370800.0
89,9370.952019103,9370.952019103,0.9999999924173124,0.9999999924173124,7.58268758893621e-07,7.58268758893621e-07,-6.712743589068267,-6.712743589068267,1422457200.0
90,9403.478488243,9403.478488243,0.9999999924435411,0.9999999924435411,7.556458903046348e-07,7.556458903046348e-07,-6.343626058195592,-6.343626058195592,1422543600.0
91,9485.448485542,9485.448485542,0.9999999925088413,0.9999999925088413,7.491158693362365e-07,7.491158693362365e-07,-5.424640861655564,-5.424640861655564,1422802800.0
92,9566.321002454,9566.321002454,0.9999999925721706,0.9999999925721706,7.427829351591697e-07,7.427829351591697e-07,-4.533393740757292,-4.533393740757292,1422889200.0
93,9706.99146703,9706.99146703,0.999999992679812,0.999999992679812,7.320188011306072e-07,7.320188011306072e-07,-3.0185308595892923,-3.0185308595892923,1422975600.0
94,9707.840868715,9707.840868715,0.9999999926804527,0.9999999926804527,7.319547301598561e-07,7.319547301598561e-07,-3.0095171030926906,-3.0095171030926906,1423062000.0
95,9753.301730505,9753.301730505,0.9999999927145695,0.9999999927145695,7.285430481118738e-07,7.285430481118738e-07,-2.5293821139913253,-2.5293821139913253,1423148400.0
96,9798.545265803,9798.545265803,0.9999999927482092,0.9999999927482092,7.251790834494898e-07,7.251790834494898e-07,-2.055965745242599,-2.055965745242599,1423407600.0
97,9788.753410482,9788.753410482,0.9999999927409551,0.9999999927409551,7.259044920715496e-07,7.259044920715496e-07,-2.158054051007073,-2.158054051007073,1423494000.0
98,9909.013898996,9909.013898996,0.9999999928290544,0.9999999928290544,7.170945615087021e-07,7.170945615087021e-07,-0.9182154948154719,-0.9182154948154719,1423580400.0
99,9927.347857882,9927.347857882,0.9999999928422977,0.9999999928422977,7.15770231973778e-07,7.15770231973778e-07,-0.7318383838067712,-0.7318383838067712,1423666800.0
100,9980.252073311,9980.252073311,0.9999999928802399,0.9999999928802399,7.119760114804308e-07,7.119760114804308e-07,-0.19787001915321714,-0.19787001915321714,1423753200.0
101,10090.158954012,10090.158954012,0.9999999929577916,0.9999999929577916,7.042208371998981e-07,7.042208371998981e-07,0.893533535228911,0.893533535228911,1424098800.0
102,10033.796967652,10033.796967652,0.9999999929182342,0.9999999929182342,7.081765840410981e-07,7.081765840410981e-07,0.33683128890247893,0.33683128890247893,1424185200.0
103,10032.02254236,10032.02254236,0.9999999929169816,0.9999999929169816,7.083018394027363e-07,7.083018394027363e-07,0.31920325362892277,0.31920325362892277,1424271600.0
104,10135.68323179,10135.68323179,0.9999999929894218,0.9999999929894218,7.010578229049713e-07,7.010578229049713e-07,1.338668826630628,1.338668826630628,1424358000.0
105,10211.769777211,10211.769777211,0.9999999930416567,0.9999999930416567,6.958343345964124e-07,6.958343345964124e-07,2.0737813506488796,2.0737813506488796,1424617200.0
106,10111.220636413,10111.220636413,0.9999999929724607,0.9999999929724607,7.027539328241517e-07,7.027539328241517e-07,1.099972401081499,1.099972401081499,1424703600.0
107,10108.990015881,10108.990015881,0.9999999929709102,0.9999999929709102,7.029089754695406e-07,7.029089754695406e-07,1.0781494067140145,1.0781494067140145,1424790000.0
108,10115.052226202,10115.052226202,0.9999999929751228,0.9999999929751228,7.02487723547307e-07,7.02487723547307e-07,1.1374358098119277,1.1374358098119277,1424876400.0
109,10204.910394894,10204.910394894,0.9999999930369795,0.9999999930369795,6.963020493522265e-07,6.963020493522265e-07,2.007958786159714,2.007958786159714,1424962800.0
110,10080.838386987,10080.838386987,0.9999999929512807,0.9999999929512807,7.048719274926896e-07,7.048719274926896e-07,0.8019014280732022,0.8019014280732022,1425222000.0
111,10146.657200416,10146.657200416,0.9999999929970039,0.9999999929970039,7.002996071925338e-07,7.002996071925338e-07,1.4453745457172567,1.4453745457172567,1425308400.0
112,10096.637156893,10096.637156893,0.99999999296231,0.99999999296231,7.037689986333362e-07,7.037689986333362e-07,0.9571222119933809,0.9571222119933809,1425394800.0
113,10157.020508765001,10157.020508765001,0.9999999930041492,0.9999999930041492,6.995850787561153e-07,6.995850787561153e-07,1.545930803521559,1.545930803521559,1425481200.0
114,10202.480435348,10202.480435348,0.999999993035321,0.999999993035321,6.96467894467645e-07,6.96467894467645e-07,1.9846196876445499,1.9846196876445499,1425567600.0
115,10046.174636788,10046.174636788,0.9999999929269596,0.9999999929269596,7.073040375615847e-07,7.073040375615847e-07,0.4596240704288942,0.4596240704288942,1425826800.0
116,10003.072792887,10003.072792887,0.9999999928964826,0.9999999928964826,7.103517440931739e-07,7.103517440931739e-07,0.030718489714333684,0.030718489714333684,1425913200.0
117,9863.35304337,9863.35304337,0.9999999927958577,0.9999999927958577,7.204142282724035e-07,7.204142282724035e-07,-1.385400644478117,-1.385400644478117,1425999600.0
118,9813.452341295,9813.452341295,0.9999999927592248,0.9999999927592248,7.240775201644567e-07,7.240775201644567e-07,-1.9009381430427648,-1.9009381430427648,1426086000.0
119,9892.01989966,9892.01989966,0.999999992816735,0.999999992816735,7.183264982835169e-07,7.183264982835169e-07,-1.09158798137589,-1.09158798137589,1426172400.0
120,9815.086031345,9815.086031345,0.9999999927604304,0.9999999927604304,7.239569610462127e-07,7.239569610462127e-07,-1.8839770539398986,-1.8839770539398986,1426431600.0
121,9878.982621489,9878.982621489,0.9999999928072553,0.9999999928072553,7.192744733153233e-07,7.192744733153233e-07,-1.2249983945488474,-1.2249983945488474,1426518000.0
122,9914.836466682,9914.836466682,0.9999999928332656,0.9999999928332656,7.166734428132315e-07,7.166734428132315e-07,-0.8589504587814923,-0.8589504587814923,1426604400.0
123,10025.539871105,10025.539871105,0.9999999929124016,0.9999999929124016,7.087598397070849e-07,7.087598397070849e-07,0.25474808771754687,0.25474808771754687,1426690800.0
124,10075.38152992,10075.38152992,0.9999999929474631,0.9999999929474631,7.052536887819372e-07,7.052536887819372e-07,0.7481754382813796,0.7481754382813796,1426777200.0
125,10115.651024392,10115.651024392,0.9999999929755385,0.9999999929755385,7.024461456950348e-07,7.024461456950348e-07,1.1432880010701154,1.1432880010701154,1427036400.0
126,10094.91256293,10094.91256293,0.9999999929611081,0.9999999929611081,7.038891913779821e-07,7.038891913779821e-07,0.9402019317981325,0.9402019317981325,1427122800.0
127,10174.622655778,10174.622655778,0.9999999930162521,0.9999999930162521,6.983747913302807e-07,6.983747913302807e-07,1.7162568252969512,1.7162568252969512,1427209200.0
128,9885.183907902,9885.183907902,0.9999999928117677,0.9999999928117677,7.188232342691947e-07,7.188232342691947e-07,-1.161496773026332,-1.161496773026332,1427295600.0
129,9854.380846366,9854.380846366,0.9999999927892983,0.9999999927892983,7.210701702398126e-07,7.210701702398126e-07,-1.4777098216951878,-1.4777098216951878,1427382000.0
130,9855.453155536,9855.453155536,0.9999999927900829,0.9999999927900829,7.209917107786623e-07,7.209917107786623e-07,-1.4666686775615703,-1.4666686775615703,1427641200.0
131,9951.451658306,9951.451658306,0.9999999928596347,0.9999999928596347,7.140365299029838e-07,7.140365299029838e-07,-0.4878518568040169,-0.4878518568040169,1427727600.0
132,9840.348051124,9840.348051124,0.9999999927790157,0.9999999927790157,7.220984254985297e-07,7.220984254985297e-07,-1.6224217684837245,-1.6224217684837245,1427814000.0
133,9819.376960309,9819.376960309,0.9999999927635939,0.9999999927635939,7.23640614097576e-07,7.23640614097576e-07,-1.8394551957939695,-1.8394551957939695,1427900400.0
134,9825.037684159,9825.037684159,0.9999999927677631,0.9999999927677631,7.232236920451385e-07,7.232236920451385e-07,-1.7807800994299814,-1.7807800994299814,1428246000.0
135,9953.82018928,9953.82018928,0.9999999928613336,0.9999999928613336,7.138666435757557e-07,7.138666435757557e-07,-0.4639405759984904,-0.4639405759984904,1428332400.0
136,9989.396445224,9989.396445224,0.9999999928867574,0.9999999928867574,7.113242550538246e-07,7.113242550538246e-07,-0.10614810248190434,-0.10614810248190434,1428418800.0
137,10139.357419976,10139.357419976,0.9999999929919624,0.9999999929919624,7.008037594680161e-07,7.008037594680161e-07,1.3744206284852527,1.3744206284852527,1428505200.0
138,10216.118985369,10216.118985369,0.999999993044619,0.999999993044619,6.955381048889819e-07,6.955381048889819e-07,2.1154705194655095,2.1154705194655095,1428591600.0
139,10229.051653546,10229.051653546,0.9999999930534126,0.9999999930534126,6.946587416400973e-07,6.946587416400973e-07,2.239226678130978,2.239226678130978,1428850800.0
140,10259.840915298,10259.840915298,0.999999993074259,0.999999993074259,6.925740980712192e-07,6.925740980712192e-07,2.532601796101563,2.532601796101563,1428937200.0
141,10237.908153457,10237.908153457,0.999999993059422,0.999999993059422,6.940578001213282e-07,6.940578001213282e-07,2.3237965206463245,2.3237965206463245,1429023600.0
142,10222.358990733,10222.358990733,0.9999999930488649,0.9999999930488649,6.951135111954443e-07,6.951135111954443e-07,2.175221892858369,2.175221892858369,1429110000.0
143,10390.821031364001,10390.821031364001,0.9999999931615607,0.9999999931615607,6.838439259304607e-07,6.838439259304607e-07,3.7612141541494464,3.7612141541494464,1429196400.0
144,10268.696227573,10268.696227573,0.9999999930802316,0.9999999930802316,6.919768424928918e-07,6.919768424928918e-07,2.6166537758854953,2.6166537758854953,1429455600.0
145,10402.149572321,10402.149572321,0.999999993169008,0.999999993169008,6.830991994277724e-07,6.830991994277724e-07,3.8660237436988676,3.8660237436988676,1429542000.0
146,10409.091302973,10409.091302973,0.9999999931735636,0.9999999931735636,6.82643641614078e-07,6.82643641614078e-07,3.9301346396698174,3.9301346396698174,1429628400.0
147,10497.258442939,10497.258442939,0.9999999932308993,0.9999999932308993,6.769100724390853e-07,6.769100724390853e-07,4.737031536776935,4.737031536776935,1429714800.0
148,10480.454966635,10480.454966635,0.9999999932200462,0.9999999932200462,6.779953820590379e-07,6.779953820590379e-07,4.58429493914673,4.58429493914673,1429801200.0
149,10689.660481331,10689.660481331,0.9999999933527355,0.9999999933527355,6.647264516601581e-07,6.647264516601581e-07,6.451659363133752,6.451659363133752,1430060400.0
150,10797.7301867,10797.7301867,0.999999993419265,0.999999993419265,6.580734956962431e-07,6.580734956962431e-07,7.387943326113082,7.387943326113082,1430146800.0
151,10544.140468,10544.140468,0.9999999932609964,0.9999999932609964,6.739003577393987e-07,6.739003577393987e-07,5.160595779726104,5.160595779726104,1430233200.0
152,10415.651279465,10415.651279465,0.9999999931778628,0.9999999931778628,6.822137188500221e-07,6.822137188500221e-07,3.9906412792878183,3.9906412792878183,1430319600.0
153,10193.151258525,10193.151258525,0.9999999930289469,0.9999999930289469,6.97105306812773e-07,6.97105306812773e-07,1.8949121191884484,1.8949121191884484,1430406000.0
154,10258.6820335,10258.6820335,0.9999999930734769,0.9999999930734769,6.92652313283304e-07,6.92652313283304e-07,2.521591298524187,2.521591298524187,1430665200.0
155,10262.289063634,10262.289063634,0.9999999930759113,0.9999999930759113,6.924088746806945e-07,6.924088746806945e-07,2.5558533969137724,2.5558533969137724,1430751600.0
156,10137.643523276,10137.643523276,0.9999999929907774,0.9999999929907774,7.009222646736646e-07,7.009222646736646e-07,1.357746728418404,1.357746728418404,1430838000.0
157,10081.620711554,10081.620711554,0.9999999929518275,0.9999999929518275,7.048172490087268e-07,7.048172490087268e-07,0.8095991099968588,0.8095991099968588,1430924400.0
158,10272.512212024,10272.512212024,0.9999999930828021,0.9999999930828021,6.917197925560004e-07,6.917197925560004e-07,2.6528292826463984,2.6528292826463984,1431010800.0
159,10269.386876718001,10269.386876718001,0.9999999930806969,0.9999999930806969,6.919303130459298e-07,6.919303130459298e-07,2.623203117692786,2.623203117692786,1431270000.0
160,10255.508884234001,10255.508884234001,0.9999999930713336,0.9999999930713336,6.928666418382079e-07,6.928666418382079e-07,2.491430577636174,2.491430577636174,1431356400.0
161,10243.657137844999,10243.657137844999,0.9999999930633173,0.9999999930633173,6.936682672709082e-07,6.936682672709082e-07,2.378614732670161,2.378614732670161,1431442800.0
162,10248.164866795001,10248.164866795001,0.9999999930663683,0.9999999930663683,6.93363166881511e-07,6.93363166881511e-07,2.421554200392282,2.421554200392282,1431529200.0
163,10390.903477039,10390.903477039,0.9999999931616148,0.9999999931616148,6.838385191443308e-07,6.838385191443308e-07,3.76197775200961,3.76197775200961,1431615600.0
164,10438.428067554,10438.428067554,0.999999993192749,0.999999993192749,6.80725098511914e-07,6.80725098511914e-07,4.200134969716139,4.200134969716139,1431874800.0
165,10446.000951707,10446.000951707,0.999999993197684,0.999999993197684,6.802316043774681e-07,6.802316043774681e-07,4.269585593270678,4.269585593270678,1431961200.0
166,10442.760681631,10442.760681631,0.9999999931955731,0.9999999931955731,6.804426910811401e-07,6.804426910811401e-07,4.23988153257044,4.23988153257044,1432047600.0
167,10477.24807626,10477.24807626,0.9999999932179708,0.9999999932179708,6.78202916049031e-07,6.78202916049031e-07,4.555089970059776,4.555089970059776,1432134000.0
168,10572.778194781,10572.778194781,0.9999999932792499,0.9999999932792499,6.720750067579218e-07,6.720750067579218e-07,5.417480478912706,5.417480478912706,1432220400.0
169,10581.544749836,10581.544749836,0.9999999932848177,0.9999999932848177,6.715182299110722e-07,6.715182299110722e-07,5.495839819087032,5.495839819087032,1432566000.0
