,portfolio_value_total,portfolio_value,leverage,leverage_total,cash_weight_percentage,cash_weight_percentage_total,unrealized_pnl_percentage,unrealized_pnl_percentage_total,timestamp
5689,69135.81768925206,69135.81768925206,0.9999999995852845,0.9999999995852845,4.1471548417604254e-08,4.1471548417604254e-08,3.558859772130935,3.558859772130935,745081200.0
5690,68977.1079713641,68977.1079713641,0.9999999995843303,0.9999999995843303,4.1566972086570786e-08,4.1566972086570786e-08,3.3369579468947563,3.3369579468947563,745167600.0
5691,69086.76174478687,69086.76174478687,0.9999999995849902,0.9999999995849902,4.1500980429987067e-08,4.1500980429987067e-08,3.490380499116891,3.490380499116891,745426800.0
5692,69916.84985054446,69916.84985054446,0.9999999995899174,0.9999999995899174,4.100826345165842e-08,4.100826345165842e-08,4.636191378899402,4.636191378899402,745513200.0
5693,70313.13687343687,70313.13687343687,0.9999999995922284,0.9999999995922284,4.077715942685245e-08,4.077715942685245e-08,5.173664765674359,5.173664765674359,745599600.0
5694,70680.56918509825,70680.56918509825,0.9999999995943485,0.9999999995943485,4.056515123807003e-08,4.056515123807003e-08,5.666618627863572,5.666618627863572,745686000.0
5695,70262.15532464131,70262.15532464131,0.9999999995919328,0.9999999995919328,4.080672466599822e-08,4.080672466599822e-08,5.10485968256076,5.10485968256076,745772400.0
5696,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,746031600.0
5697,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,746118000.0
5698,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,746204400.0
5699,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,746290800.0
5700,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,746377200.0
5701,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,746636400.0
5702,70262.15532464131,70262.15532464131,0.0,0.0,100.0,100.0,0.0,0.0,746722800.0
